timestamp,Temperature,Humidity,Carbon Monoxide,Nitrogen Dioxide,Dust (PM2.5),Dust (PM10),feels_like,temp_min,temp_max,pressure,wind_speed,wind_deg,rain,clouds_all,hour,timecluster,month,season,dayofweek
2019-09-29 18,13.8113364823562,74.2584051125313,6.65184773548208,19.3926535148652,47.1700472353431,65.7540983606557,33.15,26.8,27.43,1011,0.5,140,0,40,18,3,9,2,1
2019-09-29 19,13.6221480244853,75.1878130217028,6.67723984418475,19.3832025598219,51.7785197551475,72.2122982749026,32.39,26,26.78,1012,0.5,160,0,40,19,3,9,2,1
2019-09-29 20,13.7435398721867,77.1128091136427,6.9924979160878,19.3955682133926,63.4951375382051,88.3459294248402,31.71,25.76,26.04,1012,0.5,160,0,40,20,3,9,2,1
2019-09-29 21,13.329254727475,77.9332591768632,6.52641824249166,19.3842046718576,52.0645161290323,72.3417686318131,31.54,25.63,26,1012,0.5,160,0,40,21,3,9,2,1
2019-09-29 22,13.0597720322491,79.5340561579094,7.34139560745065,19.3879733110926,42.6844592716152,59.2830136224632,31.18,25.23,25.4,1012,0.5,180,0,90,22,0,9,2,1
2019-09-29 23,12.7418727424285,80.3342595165324,6.92414559599889,19.3932786885246,30.0633509308141,41.9724923589886,31.2,25.26,25.4,1011,0.5,180,0,90,23,0,9,2,1
2019-09-30 00,12.3148817802503,80.6720445062587,6.52100139082058,19.3983031988873,21.3515994436718,29.8773296244784,31.1,25.14,25.4,1011,0.5,180,0,90,0,0,9,2,2
2019-09-30 01,12.8072960178223,82.7574491785018,6.1417432470064,19.3786326928432,15.7708159287107,22.3575605680869,30.48,24.86,25.09,1010,1,180,1.14,90,1,0,9,2,2
2019-09-30 02,12.4108484005563,83.2089012517385,6.01363004172462,19.3731655076495,13.1908205841446,18.3579972183588,30.48,24.81,25.11,1009,1,180,0.79,90,2,0,9,2,2
2019-09-30 03,12.4856904695749,83.4267852181161,7.12058905251459,19.399269241456,15.1433731592109,21.0150041678244,30.15,24.51,25,1009,1,180,0.73,90,3,0,9,2,2
2019-09-30 04,12.565036131184,83.8971650917176,6.40550305725403,19.3888743746526,18.7604224569205,25.9911061700945,29.83,24.47,24.8,1009,1,180,0,40,4,0,9,2,2
2019-09-30 05,12.6333796940195,83.2100139082058,6.39694019471488,19.3875299026426,18.8133518776078,26.3877607788595,30.35,24.8,25.47,1009,1,180,0,40,5,0,9,2,2
2019-09-30 06,12.4963848720801,82.4666295884316,6.2797552836485,19.3866434927697,25.3459399332592,35.3734705228031,29.02,24.8,25.41,1010,2.6,190,0.5,75,6,0,9,2,2
2019-09-30 07,12.7688246735204,80.3703806612948,7.1661572659072,19.390427896638,55.8594053903862,79.7771603223118,29.66,25,26,1011,2.6,190,0.5,75,7,1,9,2,2
2019-09-30 08,13.9081803005008,76.0932109070673,6.34501947690595,19.3928046744574,45.2423483583751,63.5033388981636,29.78,25.6,26.44,1011,3.6,220,0.5,75,8,1,9,2,2
2019-09-30 09,16.208669074743,67.1853292581273,6.51208669074743,19.3932370102806,27.9727702139483,39.1233676021117,29.43,24.6,28,1011,4.1,240,0,75,9,1,9,2,2
2019-09-30 10,17.6762989719367,58.1753264795777,6.49430397332592,19.4060627952209,25.3503751041956,35.3887190886357,32.86,27,30,1011,3.6,210,0,75,10,2,9,2,2
2019-09-30 11,20.2373400111297,50.5183639398998,5.82971619365609,19.4037451307735,22.10183639399,30.8786867000556,33.05,27,30,1010,3.1,180,0,75,11,2,9,2,2
2019-09-30 12,20.1988320355951,49.1832591768632,5.31062291434928,19.4169660734149,21.3008898776418,29.6854838709677,32.91,27,31,1005,2.6,190,0,75,12,2,9,2,2
2019-09-30 13,19.0341951626355,52.3411175979983,5.51264943008062,19.4120266889074,26.743119266055,37.2805115373923,32.39,26.2,31,1004,3.1,210,0,75,13,2,9,2,2
2019-09-30 14,17.4218576195773,62.5166852057842,5.48553948832036,19.4092602892102,37.1148498331479,51.607063403782,33.74,26.2,28.12,1007,0.5,180,3.47,40,14,2,9,2,2
2019-09-30 15,17.2537562604341,63.3992765720646,6.10795770728993,19.3957846410685,22.3319421257652,31.3007790762382,32.84,26.2,27,1007,0.5,180,2.64,40,15,2,9,2,2
2019-09-30 16,15.2338059494023,67.411731998888,6.1092577147623,19.3859716430359,14.8073394495413,20.6410897970531,32.43,25.6,27,1007,0.5,180,1.09,90,16,2,9,2,2
2019-09-30 17,13.689549749861,72.9663702056698,6.59727626459144,19.3965981100611,17.9672040022235,25.1500833796554,32.47,25.6,26.97,1007,0.5,180,0.3,90,17,3,9,2,2
2019-09-30 18,13.3809523809524,76.2893344472292,7.109440267335,19.3802923976608,40.895850737956,56.9860763018658,32.66,25.6,27.17,1007,0.5,180,0.23,90,18,3,9,2,2
2019-09-30 19,13.804891606448,76.7734852695942,6.92273485269594,19.3757337409672,49.2615341856587,68.4424680377988,32.09,25,26.85,1008,0.5,180,0,40,19,3,9,2,2
2019-09-30 20,13.4794101279911,78.4446299387869,6.67918753478019,19.3849360044519,60.779632721202,84.3341680578742,31.34,25,26,1009,0.5,180,0,40,20,3,9,2,2
2019-09-30 21,13.5044493882091,79.9210233592881,6.73359288097887,19.3835205784205,55.1140155728587,76.5253058954394,30.77,24.92,25.36,1009,0.5,180,0,40,21,3,9,2,2
2019-09-30 22,13.2543079488605,80.6976097832129,6.1053362979433,19.3841523068371,49.8568649249583,69.1645358532518,29.65,25,25.34,1009,2.16,225,0,40,22,0,9,2,2
2019-09-30 23,13.2446483180428,80.2841256602725,6.51181540172366,19.3757520155685,47.8543230469836,66.4912427022519,29.75,24.93,25.3,1009,1.93,233,0,40,23,0,9,2,2
2019-10-01 00,12.7113028953229,81.4206570155902,6.24944320712695,19.3699665924276,44.9022828507795,62.4863585746102,29.81,24.9,25.28,1009,1.78,245,0,40,0,0,10,0,3
2019-10-01 01,12.8411240957151,82.3311074012243,6.98720089037284,19.3636227045075,40.7125765164163,56.5993322203673,29.6,24.68,25.07,1008,1.8,254,0,40,1,0,10,0,3
2019-10-01 02,12.6885428253615,82.1877085650723,6.75472747497219,19.3747997775306,38.607063403782,53.5884315906563,29.83,24.85,25.22,1008,1.7,262,0,40,2,0,10,0,3
2019-10-01 03,12.2784106696305,82.1305918310642,7.01694915254237,19.3695443178661,38.6162823006391,53.7335370936371,29.94,24.85,25.1,1008,1.47,254,0,40,3,0,10,0,3
2019-10-01 04,12.3086763070078,82.6924360400445,6.36484983314794,19.373350945495,32.5308676307008,44.9468854282536,29.61,24.4,25.36,1008,1.95,263,0,20,4,0,10,0,3
2019-10-01 05,12.4370308590492,82.9916597164304,6.61745899360578,19.3728384765082,47.2243536280234,65.6152349179872,30.55,24.4,26.53,1008,1.96,258,0,20,5,0,10,0,3
2019-10-01 06,16.8777438177271,68.0783550986385,5.77049180327869,19.3781661572659,45.8107807724368,63.7552097804946,30.5,26,26.53,1010,3.1,240,0,40,6,0,10,0,3
2019-10-01 07,17.4293659621802,61.789766407119,6.73526140155729,19.3993020022247,35.0609010011123,48.9630144605117,31.15,26,27.47,1010,3.1,240,0,40,7,1,10,0,3
2019-10-01 08,19.0822450680745,56.2564601278133,6.62350652959155,19.3933425951653,41.6910252848013,58.1872742428452,31.4,26.4,28,1010,2.6,210,0,75,8,1,10,0,3
2019-10-01 09,24.7819799777531,34.9955506117909,6.05617352614016,19.4053142380423,36.7113459399333,51.2775305895439,33.62,26.4,27.95,1010,0.5,270,0.12,34,9,1,10,0,3
2019-10-01 10,22.2811892192276,40.5098638510697,5.84023339816616,19.4180050013893,34.2220061128091,48.0716865796054,33.71,28.8,30.2,1010,4.1,240,0,40,10,2,10,0,3
2019-10-01 11,21.5739760378936,42.2906101978267,5.91362496517136,19.415734187796,31.450543326832,43.6280300919476,34.93,30.2,30.77,1009,1.5,360,0,40,11,2,10,0,3
2019-10-01 12,21.3510431154381,41.5396383866481,5.71460361613352,19.4236050069541,24.82280945758,34.6055632823366,34.82,30.2,30.69,1009,1.5,360,0,40,12,2,10,0,3
2019-10-01 13,20.5054181717144,40.7238121700472,4.66657404834676,19.4238149485968,21.8921922756321,30.4756876910253,36.1,30.5,32.4,1007,1,290,0,40,13,2,10,0,3
2019-10-01 14,19.940489432703,43.3184093437152,5.23581757508343,19.4092380422692,24.4226918798665,34.2408231368187,36.31,30.5,32.4,1007,1,290,0,40,14,2,10,0,3
2019-10-01 15,19.2485404503753,45.7728662774534,4.96608284681679,19.4083931053656,24.3519599666389,34.0836808451487,35.46,29.25,30.5,1007,1,320,0,40,15,2,10,0,3
2019-10-01 16,18.5348707974437,48.4620727979995,4.96999166435121,19.4047263128647,19.8552375659906,27.7132536815782,35.14,28.69,29.64,1007,0.5,290,0,41,16,2,10,0,3
2019-10-01 17,17.6651847735482,53.3095304251181,5.84995832175604,19.3927813281467,20.6001667129758,28.9341483745485,35.32,29,29.95,1007,0.5,290,0,44,17,3,10,0,3
2019-10-01 18,16.8715596330275,60.2488184598276,6.75646371976647,19.3870781206561,30.7436752849597,42.9165971643036,35.56,29,30.1,1007,0.5,290,0,44,18,3,10,0,3
2019-10-01 19,16.2003334259517,64.0077799388719,6.92220061128091,19.4001333703807,48.0258405112531,66.7313142539594,33.52,26.6,29.23,1009,1.28,314,0,27,19,3,10,0,3
2019-10-01 20,15.7252502780868,66.9104560622914,6.97107897664071,19.3801974416018,62.8136818687431,87.6560066740823,31.96,26.52,27.27,1009,1.26,314,0,20,20,3,10,0,3
2019-10-01 21,15.2478466240622,67.8268963601,6.58293970547374,19.3941733814949,53.6129480411225,74.3309252570158,32.76,26.33,28,1009,1.17,323,0,40,21,3,10,0,3
2019-10-01 22,14.9443981095357,69.5760355852099,7.30525437864887,19.3746093967195,51.3864331387267,71.4111759799833,31.52,26,26.78,1009,1.25,300,0,20,22,0,10,0,3
2019-10-01 23,14.5006950236308,70.7703641923825,7.42090631081457,19.3854684459272,43.2187934389769,60.1918265221017,30.95,25.88,26.44,1009,1.21,291,0,40,23,0,10,0,3
2019-10-02 00,14.2966054535337,71.9476905954368,6.86449638286032,19.3769532554257,38.0929326655537,52.9955481357819,30.89,25.97,26.19,1009,1.59,291,0,20,0,0,10,0,4
2019-10-02 01,13.8604004449388,72.9357619577308,7.1877085650723,19.3841879866518,43.0150166852058,59.682703003337,29.76,25,25.94,1009,1.5,310,0,40,1,0,10,0,4
2019-10-02 02,13.5514253773058,74.4021799888206,7.04583566238122,19.3822219116825,47.3784237003913,65.7842370039128,29.32,25,25.9,1009,2.1,320,0,40,2,0,10,0,4
2019-10-02 03,13.4794290512175,76.2065491183879,7.08172404142178,19.3669241533725,50.1273439686538,69.8150013993843,29.31,25,25.84,1009,2.1,320,0,40,3,0,10,0,4
2019-10-02 04,13.1619365609349,77.3542014468559,6.48720089037284,19.3842153589316,47.4117974401781,65.9401780745687,30.63,25.4,25.88,1008,1.54,308,0,40,4,0,10,0,4
2019-10-02 05,12.6269863395595,78.0936715918595,6.44605519933092,19.3771285196543,40.2350153331475,55.8051296347923,31.45,25.4,26.92,1010,1.51,301,0,40,5,0,10,0,4
2019-10-02 06,14.9616560155599,72.071130869686,6.92914698527369,19.3847457627119,39.2117254792998,54.4092803556543,31.13,25.4,26.83,1010,1.94,298,0,40,6,0,10,0,4
2019-10-02 07,23.1009174311927,43.4353628023353,5.58854601056436,19.4053961634696,33.7019738671115,47.1456769530164,33.83,27.86,28.18,1012,1.61,301,0,40,7,1,10,0,4
2019-10-02 08,26.5558643690939,30.9213451917732,4.39633129516398,19.4279155086159,25.139244024458,35.2140077821012,33.25,28.27,29,1012,1.5,230,0,40,8,1,10,0,4
2019-10-02 09,28.0038899694359,26.3464851347597,3.9572103362045,19.4398749652681,26.5648791330925,37.0950263962212,31.59,26.8,31,1012,3.1,310,0,40,9,1,10,0,4
2019-10-02 10,24.8834816462736,31.7708565072303,4.90378197997775,19.429638487208,44.6173526140156,61.7769744160178,35.77,30.47,32,1011,2.6,320,0,40,10,2,10,0,4
2019-10-02 11,23.4449694274597,34.3393551973318,5.08254585881045,19.437823790995,49.3304613674263,68.6709282934964,36.85,31.84,32.25,1010,2.1,310,0,40,11,2,10,0,4
2019-10-02 12,22.5244852531998,36.9488035614914,4.85809682804675,19.4257067334446,40.7373400111297,56.5230940456316,36.85,31.96,32.13,1010,2.1,310,0,40,12,2,10,0,4
2019-10-02 13,22.0008342602892,39.3921023359288,4.35845383759733,19.4213320355951,46.087319243604,63.996106785317,38.44,32.49,32.78,1008,0.5,340,0,20,13,2,10,0,4
2019-10-02 14,21.5596330275229,40.2755073672505,5.16736169029747,19.4235779816514,49.1837642479844,68.4712260216847,38.31,32.27,32.6,1007,0.5,340,0,20,14,2,10,0,4
2019-10-02 15,20.7156753752084,43.8804891606448,5.09672040022235,19.4215730961645,46.2092829349639,64.206781545303,37.56,31.49,32.6,1007,0.5,340,0,20,15,2,10,0,4
2019-10-02 16,19.0934371523915,48.5664627363738,5.87958843159066,19.3968131256952,38.0019466073415,52.9076751946607,36.93,29.8,31.78,1007,1.52,355,0,40,16,2,10,0,4
2019-10-02 17,17.9243814289686,56.256046705588,5.68723936613845,19.3903947734223,24.8487628579372,34.7492354740061,36.79,29.8,31.5,1007,1.09,16,0,40,17,3,10,0,4
2019-10-02 18,17.1202003338898,60.8425153032833,5.74540901502504,19.3950306065665,28.7345575959933,40.205898720089,36.58,29.8,30.89,1007,1.12,326,0,40,18,3,10,0,4
2019-10-02 19,16.4068409343715,65.9421579532814,6.57424916573971,19.3933870967742,65.7555617352614,91.4669076751947,36.19,29,29.31,1009,0.53,282,0,72,19,3,10,0,4
2019-10-02 20,16.2991096271564,69.2434613244296,6.6825264329438,19.3817250973845,78.9485253199778,109.881469115192,34.61,27.98,28.13,1009,0.9,307,0,84,20,3,10,0,4
2019-10-02 21,15.7493051695386,71.1322957198444,6.49388549193997,19.3737381878822,72.2473596442468,100.341300722624,34.52,27.87,28.05,1010,0.84,308,0,89,21,3,10,0,4
2019-10-02 22,15.6227411731999,71.9721990547679,6.37086460939672,19.3766916875174,85.9747011398388,119.574367528496,33.57,26.98,27.22,1010,0.7,307,0,95,22,0,10,0,4
2019-10-02 23,15.2970269519311,72.8724645734926,6.44206724090025,19.3771269797166,84.6126701861628,117.757988330092,32.92,26.84,26.9,1009,1.11,358,0,94,23,0,10,0,4
2019-10-03 00,15.3326848249027,73.8204558087827,6.55558643690939,19.3780516953863,70.9043913285158,98.5166759310728,33.28,26.89,27.15,1009,1.06,28,0,95,0,0,10,0,5
2019-10-03 01,15.1911519198664,73.8038397328882,7.08514190317195,19.3902977184196,69.1368948247079,96.2064552031163,32.65,26.47,27,1008,1.09,44,0,40,1,0,10,0,5
2019-10-03 02,14.7404113396331,74.1962201222902,6.58504724847137,19.3795080600334,69.6378543635353,97.038632573652,32.58,26.44,27,1008,1.2,77,0,40,2,0,10,0,5
2019-10-03 03,14.4208182577234,75.1146674088505,6.92596715836349,19.3835123851934,64.9933203451155,90.4208182577234,32.04,26,27,1008,1.5,80,0,75,3,0,10,0,5
2019-10-03 04,14.1655076495132,77.8058414464534,6.58581363004172,19.3830486787204,62.9260083449235,87.547983310153,31.68,26,26.62,1008,1.5,80,0,75,4,0,10,0,5
2019-10-03 05,13.8718376424798,78.1598554350848,5.95524047817626,19.371976647206,66.2930219627467,92.2635529608007,31.74,26,27.51,1008,2.1,60,0,75,5,0,10,0,5
2019-10-03 06,14.3007790762382,77.6669449081803,6.34362826933779,19.3845882025598,68.4529771841959,95.2949360044519,32.27,26.91,27.12,1010,1.5,70,0,75,6,0,10,0,5
2019-10-03 07,16.040611961057,71.6105702364395,6.6125173852573,19.3881780250348,71.7813630041725,99.82280945758,32.4,27,28.21,1010,2.6,90,0,75,7,1,10,0,5
2019-10-03 08,17.8940783986656,62.7917709202113,6.23603002502085,19.4034862385321,72.7178204058938,101.130942452043,33.01,27.4,28.54,1011,1,70,0,75,8,1,10,0,5
2019-10-03 09,19.6582383995554,56.060572381217,5.98971936649069,19.4106890803001,72.7802167268686,101.420950263962,33.91,27.4,29,1011,1,70,0,75,9,1,10,0,5
2019-10-03 10,21.1830319888734,49.7070931849791,5.54297635605007,19.4071655076495,83.8464534075104,117.110431154381,35.87,29,32.4,1010,1.5,70,0,40,10,2,10,0,5
2019-10-03 11,20.9652488184598,47.8128996385877,5.77036419238254,19.4163830970253,73.0102863497359,101.466221851543,37.76,31,32.4,1006,1,320,0,40,11,2,10,0,5
2019-10-03 12,18.9177320733741,57.0266814897165,6.15063924402446,19.3999916620345,80.5322401334075,111.894941634241,38.08,31,32.4,1005,1,320,0,40,12,2,10,0,5
2019-10-03 13,17.7973311092577,63.3419516263553,5.94634417570197,19.415212677231,75.1036975257159,104.470113983875,39.71,31.6,32.22,1000,2.36,207,0.31,95,13,2,10,0,5
2019-10-03 14,17.6572064552031,65.9810795770729,5.48080133555927,19.401572064552,65.8286032276016,91.5325542570952,40.15,30.65,32.22,1000,1.7,202,0.18,92,14,2,10,0,5
2019-10-03 15,16.7368274323948,68.5701143016448,6.18511290772233,19.4000390298299,55.352662391971,76.8731530526903,34.41,28.8,30.13,1007,1,200,0.84,40,15,2,10,0,5
2019-10-03 16,14.6459143968872,70.719010561423,6.45803224013341,19.3787909949972,26.9927737632018,37.6806559199555,36.05,27,31.67,1004,0.5,230,0,40,16,2,10,0,5
2019-10-03 17,13.7433259176863,73.7950500556174,6.01001112347052,19.3812402669633,32.6977196885428,45.2994994438265,35.93,27,31.67,1004,0.5,230,0,40,17,3,10,0,5
2019-10-03 18,13.4371873262924,72.8735408560311,6.5277932184547,19.3816259032796,33.6967759866593,46.8304613674263,34.25,27,30.8,1008,0.5,230,0,40,18,3,10,0,5
2019-10-03 19,13.1742150597388,75.2286746318422,6.77354820783551,19.3661850514032,45.1772714642956,62.7688246735204,33.53,26.8,28.3,1009,0.5,180,0,40,19,3,10,0,5
2019-10-03 20,13.2611234705228,76.7224694104561,6.31117908787542,19.3743937708565,46.7522246941046,65.2096774193548,32.59,26.8,27.21,1009,0.5,180,0,40,20,3,10,0,5
2019-10-03 21,13.2400666851903,77.0811336482356,6.22728535704362,19.3946762989719,36.229786051681,50.7321478188386,32.24,26.7,26.8,1009,0.5,180,0,40,21,3,10,0,5
2019-10-03 22,13.5354265073632,78.1100305640456,7.28924701305918,19.3800694637399,42.154765212559,58.8996943595443,31.25,26.16,26.22,1009,1.46,164,0,40,22,0,10,0,5
2019-10-03 23,13.301918265221,77.4528773978315,7.75562969140951,19.3798053933834,49.5993883792049,68.860717264387,31.26,26.15,26.22,1009,1.42,163,0,40,23,0,10,0,5
2019-10-04 00,12.1330925257016,76.1322589608225,8.08669074742984,19.361917199222,44.1403167546541,61.321200333426,31.22,25.9,26.2,1009,1.23,164,0,40,0,0,10,0,6
2019-10-15 13,18.6045627376426,34.4305027460921,6.63413603717786,19.3990832277144,64.2425010561893,111.358259400085,34.75,31.6,32.62,1012,2.6,60,0,40,13,2,10,0,3
2019-10-15 14,18.1523915461624,34.3170189098999,4.58676307007786,19.4153642936596,49.5275305895439,68.8228587319244,35.45,31.6,32.49,1011,0.5,320,0,20,14,2,10,0,3
2019-10-15 15,18.1571190211346,33.7185761957731,4.79199110122358,19.4219827586207,40.166573971079,55.9424360400445,33.64,29.64,31.6,1011,0.5,320,0,20,15,2,10,0,3
2019-10-15 16,17.3730886850153,37.4806783430637,5.07450653322213,19.4195607450653,39.0125104253545,54.6216291353906,34.3,29.4,29.85,1011,0.76,280,0,28,16,2,10,0,3
2019-10-15 17,16.7666018338427,46.4929146985274,5.4356765768269,19.4113837176994,47.6460127813281,66.2570158377327,34,28.8,30.22,1011,1.1,267,0,27,17,3,10,0,3
2019-10-15 18,16.1276063386155,50.7998331943286,6.10592160133445,19.395749235474,62.1576313594662,86.4325827078121,34.12,28.8,30.41,1011,1.03,264,0,24,18,3,10,0,3
2019-10-15 19,15.2592386774104,55.7604890247291,6.10864128924701,19.3980883578772,72.02889691581,100.032231175326,32.67,26.6,28.63,1013,1.48,266,0,21,19,3,10,0,3
2019-10-15 20,14.5848846901917,60.2056126701862,6.4559599888858,19.395951653237,80.8274520700195,112.337871631009,30.7,25.81,26.62,1013,1.87,281,0,15,20,3,10,0,3
2019-10-15 21,14.6062882582081,62.1655537006121,6.759877573734,19.392735114079,81.0016694490818,112.278241513634,31.76,25.4,27,1014,1,300,0,9,21,3,10,0,3
2019-10-15 22,14.1778765981101,62.2937743190662,7.47859922178988,19.3968204558088,73.4002223457476,102.07337409672,29.08,24.49,25.04,1013,1.71,310,0,13,22,0,10,0,3
2019-10-15 23,13.7721835883171,63.5210013908206,7.52767732962448,19.3932461752434,80.6564673157163,112.153268428373,29.67,25,26,1013,1,280,0,12,23,0,10,0,3
2019-10-16 00,13.5410063942174,64.8865721434529,7.22157353350014,19.3754990269669,91.8067834306367,127.680567139283,29.32,25,25.59,1014,1.5,300,0,17,0,0,10,0,4
2019-10-16 01,13.1218416619876,66.8562605277934,6.42756878158338,19.3811903425042,93.7007299270073,130.042111173498,28.81,24.2,25.29,1013,1.5,290,0,18,1,0,10,0,4
2019-10-16 02,12.428849360756,69.6559199555309,6.03140633685381,19.3835464146748,93.3079488604781,129.640355753196,29.58,24.93,25.42,1013,1,290,0,14,2,0,10,0,4
2019-10-16 03,12.0528364849833,70.7883759733037,5.90322580645161,19.3770439377086,97.6999443826474,135.644605116796,28.35,23.3,25,1013,1,290,0,26,3,0,10,0,4
2019-10-16 04,11.9155320922478,71.991386496249,6.62489580439011,19.3745095859961,100.039733259239,139.037510419561,27.21,23.2,23.99,1013,1.35,353,0,18,4,0,10,0,4
2019-10-16 05,11.9507649513213,72.5860917941585,7.02698191933241,19.3841557719054,98.1810848400556,136.53157162726,29.7,23.2,26,1014,1,300,0,20,5,0,10,0,4
2019-10-16 06,14.6723179544191,61.5133407448583,5.81267370761534,19.3849305169539,124.352418010006,172.869927737632,31.16,25.07,26,1015,1,300,0,20,6,0,10,0,4
2019-10-16 07,20.8943564081179,37.9416180150125,6.20489296636086,19.3977147623019,143.861273283292,199.827078120656,32.43,25.4,28,1015,1,50,0,20,7,1,10,0,4
2019-10-16 08,24.5879899916597,27.8384765082013,4.42591048095635,19.4354962468724,93.2254656658327,129.559077008618,31.37,25.4,29,1015,1,50,0,40,8,1,10,0,4
2019-10-16 09,25.8976925215457,24.5777036419238,4.07033639143731,19.4298748957465,53.3160967472894,74.2115651932166,31.97,25.4,31,1015,1.5,80,0,15,9,1,10,0,4
2019-10-16 10,24.8087294968029,27.2983041423408,4.65304420350292,19.4230025020851,42.9972199054768,59.8618293021963,36.86,29.87,32.78,1010,2.1,70,0,14,10,2,10,0,4
2019-10-16 11,21.1793160967473,32.193772588268,5.38309702529886,19.4006978037253,39.8826800111204,55.3066444259105,37.91,31,32.78,1010,1.5,90,0,20,11,2,10,0,4
2019-10-26 20,11.4747023809524,79.3467261904762,8.35863095238095,19.3757217261905,106.530505952381,147.965773809524,26.4,22.48,22.8,1012,1.45,326,0,40,20,3,10,0,7
2019-10-26 21,11.474826147427,79.9321279554937,8.6442280945758,19.3633045897079,115.837552155772,160.99916550765,25.46,22.63,23,1013,2.1,90,0,40,21,3,10,0,7
2019-10-26 22,10.9355018070614,79.8796219071448,8.39616346955797,19.3675173755908,119.141784820684,165.485404503753,25.17,22.19,23,1013,2.1,90,0,40,22,0,10,0,7
2019-10-26 23,11.0150041678244,78.7579883300917,7.23645457071409,19.3713281467074,63.3909419283134,88.1247568769103,26.49,22.32,22.64,1013,1.19,334,0,40,23,0,10,0,7
2019-10-27 00,10.8790322580645,79.234149054505,6.86596218020022,19.3789293659622,54.5945494994438,75.9143492769744,25.12,22.08,23,1013,2.1,350,0,40,0,0,10,0,1
2019-10-27 01,10.7273233166388,80.3781302170284,6.72537562604341,19.3714858096828,54.9705063995548,76.3302726766834,24.68,21.63,22.4,1012,1.5,350,0,40,1,0,10,0,1
2019-10-27 02,10.628857381151,81.5626911314985,6.99555184876286,19.3576007784265,51.5348901862663,71.6341395607451,24.75,21.7,22.4,1012,1.5,350,0,40,2,0,10,0,1
2019-10-27 03,10.6506258692629,81.5702364394993,6.31710709318498,19.362033379694,43.6678720445063,60.9262865090403,25.74,21.73,23,1012,1.6,310,0,40,3,0,10,0,1
2019-10-27 04,10.3740266963293,81.0987208008899,6.69577308120133,19.3541156840934,45.9571746384872,63.729977753059,25.52,21.65,23,1012,1.84,307,0,40,4,0,10,0,1
2019-10-27 05,10.7254520166898,80.9332406119611,6.50264255910987,19.3649012517385,50.6077885952712,70.2981919332406,25.19,22,22.78,1012,2.1,340,0,40,5,0,10,0,1
2019-10-27 06,12.2195054181717,73.1494859683245,7.19060850236177,19.36806890803,57.5415393164768,79.9819394276188,25.87,22.4,23,1013,2.1,50,0,40,6,0,10,0,1
2019-10-27 07,11.8143413007226,73.2315175097276,6.62701500833797,19.3685658699277,65.5439132851584,91.0658699277376,27.81,23.87,24.2,1014,2.1,50,0,40,7,1,10,0,1
2019-10-27 08,13.877085650723,63.6946607341491,6.39571746384872,19.3806034482759,43.87680756396,61.0447719688543,27.94,23.4,24.59,1013,1.33,355,0,40,8,1,10,0,1
2019-10-27 09,19.8524180100056,40.0603112840467,5.60561423012785,19.4045247359644,33.7359644246804,46.6700944969428,27.88,23.4,24.72,1014,1.59,17,0,40,9,1,10,0,1
